ATM_ID,Date,Total_Withdrawals,Total_Deposits,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Nearby_Competitor_ATMs,Cash_Demand_Next_Day,Year,Month,Day,Quarter,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday,Time_of_Day_Evening,Time_of_Day_Morning,Time_of_Day_Night,Location_Type_Gas Station,Location_Type_Mall,Location_Type_Standalone,Location_Type_Supermarket,Weather_Condition_Cloudy,Weather_Condition_Rainy,Weather_Condition_Snowy
ATM_0027,2023-09-08,39750,15858,0,1,92597,5,34227,2023,9,8,3,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
ATM_0018,2022-01-30,73946,7341,0,0,108347,2,56613,2022,1,30,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
ATM_0006,2022-12-27,71305,17567,0,0,91712,0,53859,2022,12,27,4,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
ATM_0021,2022-04-16,24353,0,0,0,104785,4,24770,2022,4,16,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
ATM_0029,2023-10-09,48936,5977,0,0,113099,3,44789,2023,10,9,4,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
ATM_0030,2022-10-15,75172,5148,0,0,70190,3,75522,2022,10,15,4,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
ATM_0048,2022-02-08,56074,17301,0,0,100175,3,57626,2022,2,8,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
ATM_0013,2023-08-08,23626,8809,0,0,72272,0,19595,2023,8,8,3,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
ATM_0046,2023-08-13,52912,12937,0,0,92850,0,50959,2023,8,13,3,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
ATM_0012,2023-10-06,61857,11723,0,0,95860,5,40379,2023,10,6,4,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
ATM_0039,2022-12-02,53181,9910,0,0,131922,4,35279,2022,12,2,4,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
ATM_0030,2023-05-03,53681,14215,0,0,114158,0,36253,2023,5,3,2,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
ATM_0028,2022-03-31,36470,9079,0,0,126978,3,27051,2022,3,31,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
ATM_0042,2023-01-16,46247,17567,0,0,111380,2,36001,2023,1,16,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
ATM_0002,2022-12-19,47529,10422,0,0,129772,0,34537,2022,12,19,4,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
ATM_0047,2023-02-18,52693,12937,0,0,117411,0,38291,2023,2,18,1,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
ATM_0031,2022-03-29,49491,13888,0,0,115520,5,43242,2022,3,29,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
ATM_0026,2022-04-08,67523,7768,0,0,88377,3,54132,2022,4,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
ATM_0030,2022-09-17,49689,16895,0,0,124411,5,37092,2022,9,17,3,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
ATM_0007,2023-12-18,54526,14338,0,0,99270,0,51063,2023,12,18,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
ATM_0022,2023-12-12,52724,7113,0,0,109578,5,47148,2023,12,12,4,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
ATM_0049,2023-02-19,64568,8766,0,0,109045,2,49487,2023,2,19,1,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
ATM_0003,2023-05-23,27608,15158,0,0,77601,3,22841,2023,5,23,2,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
ATM_0034,2022-10-03,54067,18256,0,0,160765,3,44198,2022,10,3,4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
ATM_0014,2023-03-20,47656,15239,0,0,119145,2,27994,2023,3,20,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
ATM_0017,2023-09-28,71146,14638,0,0,102359,4,73561,2023,9,28,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
ATM_0001,2022-07-13,46492,7618,0,0,120126,5,44577,2022,7,13,3,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
ATM_0025,2022-09-20,74050,8138,0,0,70654,5,57706,2022,9,20,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
ATM_0040,2023-05-30,52215,5834,0,1,68444,4,51846,2023,5,30,2,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
ATM_0036,2023-11-06,38273,3370,0,0,92097,1,39411,2023,11,6,4,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
ATM_0041,2022-02-04,58903,11300,0,0,95291,1,46030,2022,2,4,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
ATM_0028,2023-09-27,46063,13518,0,0,64805,1,28026,2023,9,27,3,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
ATM_0042,2022-02-08,58986,2874,0,1,100249,3,62266,2022,2,8,1,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
ATM_0013,2022-08-13,55144,9541,0,0,110282,1,41617,2022,8,13,3,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
ATM_0023,2023-02-14,52737,12802,0,1,78412,0,42786,2023,2,14,1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
ATM_0029,2023-09-04,26168,5673,0,0,118645,1,27371,2023,9,4,3,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
ATM_0044,2023-04-20,52836,7159,0,0,86039,5,56060,2023,4,20,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
ATM_0039,2023-01-01,59313,11059,1,0,75708,0,57653,2023,1,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
ATM_0002,2022-10-27,31662,12638,0,0,130213,5,19649,2022,10,27,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
ATM_0003,2023-12-11,52213,2799,0,0,107533,2,48170,2023,12,11,4,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
ATM_0034,2022-05-08,41664,13487,0,0,86281,2,23274,2022,5,8,2,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
ATM_0020,2023-06-28,54117,9922,0,0,135263,3,52275,2023,6,28,2,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True
ATM_0049,2023-05-13,36219,15479,0,0,112780,2,17823,2023,5,13,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
ATM_0046,2022-12-04,27506,2270,0,0,102595,2,26675,2022,12,4,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
ATM_0006,2023-07-03,48362,8347,0,0,149331,4,40518,2023,7,3,3,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
ATM_0009,2023-03-24,32261,5727,0,0,99032,4,35264,2023,3,24,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ATM_0022,2022-07-09,29106,7022,0,0,99061,4,19400,2022,7,9,3,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
ATM_0034,2023-11-09,26733,2741,0,1,78391,1,31204,2023,11,9,4,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
ATM_0004,2023-06-10,56541,6241,0,0,92997,2,43818,2023,6,10,2,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
ATM_0017,2023-05-29,59058,3210,0,0,112442,0,48124,2023,5,29,2,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
ATM_0046,2022-10-29,58285,8575,0,0,108838,5,53707,2022,10,29,4,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
ATM_0002,2023-06-07,43312,12595,0,0,106185,0,26606,2023,6,7,2,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
ATM_0016,2022-12-07,73728,8288,0,1,97621,4,87953,2022,12,7,4,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False
ATM_0024,2022-12-21,30220,13812,0,0,131238,2,19670,2022,12,21,4,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
ATM_0022,2023-06-05,43305,6691,0,0,119404,5,42368,2023,6,5,2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
ATM_0010,2023-04-03,64266,13251,0,0,77723,5,45191,2023,4,3,2,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
ATM_0032,2023-05-20,13560,9199,0,0,105156,2,6422,2023,5,20,2,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
ATM_0019,2023-12-27,48273,10735,0,0,108591,1,51175,2023,12,27,4,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
ATM_0019,2023-08-24,43380,14647,0,0,107220,0,29097,2023,8,24,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
ATM_0032,2022-03-05,54727,7493,0,0,105652,4,56160,2022,3,5,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
ATM_0020,2023-08-06,46514,12152,0,0,80463,3,33694,2023,8,6,3,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
ATM_0028,2022-05-16,52893,9174,0,0,130726,5,47855,2022,5,16,2,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
ATM_0032,2022-05-01,61963,21500,0,0,90141,2,39766,2022,5,1,2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
ATM_0002,2022-06-22,40519,4166,0,0,122810,3,35612,2022,6,22,2,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
ATM_0020,2022-05-07,22265,14419,0,0,123165,3,13819,2022,5,7,2,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
ATM_0024,2022-07-22,62686,1636,0,0,101160,5,71343,2022,7,22,3,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
ATM_0041,2022-07-26,58019,9959,0,0,60751,0,40943,2022,7,26,3,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
ATM_0022,2022-10-17,58026,2153,0,0,130800,2,59617,2022,10,17,4,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
ATM_0023,2023-09-30,39855,0,0,1,115293,0,51494,2023,9,30,3,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
ATM_0028,2023-07-26,55500,8126,0,0,122496,5,49627,2023,7,26,3,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
ATM_0049,2023-03-01,50525,10254,0,0,113598,0,32752,2023,3,1,1,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
ATM_0020,2023-08-18,37137,12129,0,0,81588,2,27998,2023,8,18,3,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
ATM_0013,2022-03-23,39676,10402,0,0,82924,5,26465,2022,3,23,1,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
ATM_0031,2023-07-27,72561,18114,0,0,113924,4,57294,2023,7,27,3,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
ATM_0015,2022-08-17,61452,16123,0,0,99885,4,52027,2022,8,17,3,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
ATM_0044,2022-09-06,51066,6222,0,0,56263,5,57437,2022,9,6,3,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
ATM_0044,2022-01-26,47367,0,0,0,80179,4,53436,2022,1,26,1,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
ATM_0006,2022-04-06,36885,15188,0,0,110174,0,27668,2022,4,6,2,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
ATM_0011,2023-02-20,12547,10050,0,0,64070,5,5768,2023,2,20,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
ATM_0044,2022-09-01,57637,12738,0,0,77644,4,49985,2022,9,1,3,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
ATM_0003,2022-07-09,55712,13490,0,0,92815,4,34790,2022,7,9,3,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
ATM_0011,2023-11-02,52278,6639,0,0,75149,4,40893,2023,11,2,4,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
ATM_0020,2022-10-18,38949,14260,0,0,76555,3,29398,2022,10,18,4,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
ATM_0028,2023-02-18,47427,16081,0,0,88184,5,28889,2023,2,18,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
ATM_0001,2023-07-11,45861,9091,0,0,88483,1,33737,2023,7,11,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
ATM_0019,2022-07-10,44572,14282,0,0,96350,1,25064,2022,7,10,3,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
ATM_0047,2023-02-27,53021,10818,0,0,101094,3,51368,2023,2,27,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
ATM_0042,2023-07-27,51392,13803,0,0,100367,3,41698,2023,7,27,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
ATM_0016,2023-03-29,56264,17499,0,0,72539,3,55628,2023,3,29,1,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False
ATM_0020,2022-10-07,59896,15633,0,0,70265,5,39837,2022,10,7,4,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
ATM_0006,2022-11-10,56457,8208,0,0,97397,4,51572,2022,11,10,4,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
ATM_0040,2023-12-22,43834,11154,0,0,103212,2,29868,2023,12,22,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
ATM_0028,2023-02-18,75511,3826,0,0,65481,0,74325,2023,2,18,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
ATM_0010,2023-10-04,22869,12756,0,0,124155,2,16753,2023,10,4,4,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
ATM_0050,2023-08-27,50852,10832,0,0,112512,0,38455,2023,8,27,3,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
ATM_0043,2023-07-05,38655,22936,0,0,126637,1,18382,2023,7,5,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
ATM_0043,2023-10-28,48681,10911,0,0,121312,1,34997,2023,10,28,4,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
ATM_0012,2022-02-23,32469,12181,0,0,97849,5,21947,2022,2,23,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
ATM_0036,2022-10-04,70559,1480,0,0,73455,1,59766,2022,10,4,4,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
ATM_0033,2023-02-28,24843,3258,0,0,104055,3,22043,2023,2,28,1,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
ATM_0033,2022-09-08,47566,19144,0,0,102916,4,25809,2022,9,8,3,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
ATM_0025,2023-12-04,62085,12749,0,0,86884,3,65012,2023,12,4,4,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
ATM_0033,2023-01-30,20878,1952,0,0,118189,0,20822,2023,1,30,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
ATM_0048,2022-05-15,40043,8071,0,0,108351,5,42162,2022,5,15,2,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
ATM_0017,2023-09-09,39472,10967,0,1,122101,1,35668,2023,9,9,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
ATM_0030,2022-02-07,41483,13672,0,0,102575,2,39552,2022,2,7,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
ATM_0013,2022-09-15,68203,11180,0,0,109570,1,61065,2022,9,15,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
ATM_0006,2023-12-03,44472,10388,0,0,97546,2,31729,2023,12,3,4,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
ATM_0009,2022-02-21,23256,10361,0,0,123800,4,19621,2022,2,21,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ATM_0034,2022-12-22,73869,12597,0,0,94713,1,59268,2022,12,22,4,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
ATM_0015,2022-11-21,65170,13614,0,0,116204,1,54912,2022,11,21,4,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
ATM_0012,2022-07-10,46920,11236,0,0,84781,1,47414,2022,7,10,3,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
ATM_0032,2023-11-19,38184,8538,0,0,96683,4,32487,2023,11,19,4,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
ATM_0007,2022-01-02,50838,8113,0,1,99582,5,44598,2022,1,2,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
ATM_0032,2022-02-14,65529,20261,0,0,113567,4,62659,2022,2,14,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
ATM_0018,2022-12-24,31483,12416,1,0,119746,2,22075,2022,12,24,4,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
ATM_0040,2023-09-05,76286,10293,0,0,79666,0,57909,2023,9,5,3,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
ATM_0046,2022-07-04,72127,2519,0,0,30099,0,77676,2022,7,4,3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
ATM_0019,2022-08-09,56210,3487,0,0,98822,2,59708,2022,8,9,3,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
ATM_0001,2023-10-05,45827,4766,0,0,106322,0,41215,2023,10,5,4,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
ATM_0015,2022-02-11,67910,11907,0,0,124822,1,65036,2022,2,11,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
ATM_0007,2023-02-16,58455,13067,0,0,92289,3,53631,2023,2,16,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
ATM_0008,2022-10-17,67426,11259,0,1,89032,0,57345,2022,10,17,4,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
ATM_0019,2022-09-09,26634,2555,0,0,99585,1,27046,2022,9,9,3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
ATM_0006,2022-07-03,47610,6966,0,0,65901,0,38337,2022,7,3,3,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
ATM_0012,2022-08-15,37206,8354,0,0,77054,2,38113,2022,8,15,3,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
ATM_0022,2023-06-07,37607,12127,0,0,72772,3,35522,2023,6,7,2,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
ATM_0021,2022-12-06,33317,14336,0,0,132247,0,14630,2022,12,6,4,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
ATM_0044,2022-09-05,44351,9362,0,0,79346,3,29543,2022,9,5,3,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
ATM_0047,2022-11-18,31193,16161,0,0,70752,5,9022,2022,11,18,4,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
ATM_0044,2023-03-24,57295,4971,0,0,83591,2,45531,2023,3,24,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
ATM_0030,2022-03-19,58086,6620,0,0,89684,3,57425,2022,3,19,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
ATM_0030,2023-12-06,40737,10257,0,1,95961,1,39960,2023,12,6,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
ATM_0037,2022-08-24,53321,11969,0,0,82739,2,47392,2022,8,24,3,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
ATM_0034,2022-10-16,59097,10349,0,0,40187,2,47443,2022,10,16,4,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
ATM_0031,2022-02-27,56364,513,0,0,109871,0,56596,2022,2,27,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
ATM_0046,2023-06-25,63569,7653,0,0,124321,3,50455,2023,6,25,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
ATM_0044,2022-09-29,38795,15155,0,0,117519,5,20242,2022,9,29,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
ATM_0008,2023-08-11,28969,8046,0,0,122206,0,27348,2023,8,11,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
ATM_0050,2023-10-31,51949,2234,0,0,77505,2,41819,2023,10,31,4,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
ATM_0007,2022-02-21,68797,12439,0,0,75319,5,54831,2022,2,21,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
ATM_0016,2022-08-18,23512,9220,0,0,149032,2,17930,2022,8,18,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
ATM_0031,2023-12-27,26045,9069,0,0,126238,0,16786,2023,12,27,4,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
ATM_0037,2023-07-08,61236,9256,0,0,97073,1,53936,2023,7,8,3,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
ATM_0029,2023-04-05,53651,15525,0,0,87596,0,46937,2023,4,5,2,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
ATM_0048,2022-10-04,47152,13918,0,0,112592,2,39981,2022,10,4,4,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
ATM_0046,2023-12-18,39840,15055,0,0,96773,1,36809,2023,12,18,4,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
ATM_0041,2023-08-02,27207,11220,0,0,89764,3,16453,2023,8,2,3,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
ATM_0034,2022-04-22,44078,5721,0,0,119401,0,42047,2022,4,22,2,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
ATM_0023,2023-09-11,36482,14728,0,1,121787,5,32449,2023,9,11,3,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
ATM_0050,2023-07-31,34270,4655,0,0,83086,0,36345,2023,7,31,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
ATM_0044,2022-12-22,61278,15014,0,0,85480,4,41939,2022,12,22,4,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False
ATM_0050,2023-07-16,45083,7325,0,0,123695,3,35355,2023,7,16,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
ATM_0038,2022-08-05,50779,10065,0,0,83944,4,53347,2022,8,5,3,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
ATM_0039,2024-01-01,60128,4974,1,0,109098,5,69174,2024,1,1,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
ATM_0046,2023-10-07,57233,10928,0,0,99212,4,59669,2023,10,7,4,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
ATM_0013,2023-01-13,51948,10301,0,0,77922,2,45363,2023,1,13,1,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
ATM_0001,2023-08-14,47716,14768,0,0,112401,3,38145,2023,8,14,3,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
ATM_0035,2023-10-26,45329,9978,0,0,99940,3,43700,2023,10,26,4,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
ATM_0008,2023-08-18,59172,11205,0,0,83388,5,65147,2023,8,18,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
ATM_0043,2023-01-28,42990,13018,0,0,67716,5,40055,2023,1,28,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
ATM_0008,2022-01-28,29811,16535,0,0,95657,4,15449,2022,1,28,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ATM_0018,2023-08-09,65912,10361,0,0,69371,0,67251,2023,8,9,3,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
ATM_0004,2022-07-21,49878,9871,0,0,74441,4,35795,2022,7,21,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
ATM_0002,2022-12-19,27504,9895,0,0,51595,0,15678,2022,12,19,4,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
ATM_0006,2022-10-12,42227,14969,0,0,123820,0,31918,2022,10,12,4,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
ATM_0007,2023-07-31,64920,9993,0,0,72110,2,44639,2023,7,31,3,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
ATM_0028,2022-01-29,47850,5735,0,0,122163,4,38498,2022,1,29,1,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
ATM_0024,2023-02-04,52132,3459,0,0,84924,0,40414,2023,2,4,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
ATM_0023,2022-05-04,73299,10267,0,0,118601,2,74561,2022,5,4,2,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
ATM_0047,2023-06-28,20017,9058,0,0,132895,2,11750,2023,6,28,2,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
ATM_0007,2023-03-11,64342,7314,0,0,79456,5,64579,2023,3,11,1,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
ATM_0031,2022-07-13,57698,9667,0,0,110163,5,54495,2022,7,13,3,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
ATM_0008,2023-05-17,52136,4670,0,0,105472,3,49622,2023,5,17,2,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
ATM_0029,2023-09-14,59064,3431,0,0,91670,5,47204,2023,9,14,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
ATM_0036,2022-11-11,50142,4138,0,0,98919,4,46852,2022,11,11,4,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
ATM_0038,2023-08-28,43379,9328,0,0,88813,0,43334,2023,8,28,3,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
ATM_0006,2023-09-19,27384,16307,0,0,148786,3,12935,2023,9,19,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
ATM_0041,2023-08-15,43873,9886,0,0,98288,0,35433,2023,8,15,3,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
ATM_0037,2022-04-02,51042,6432,0,0,132876,2,52212,2022,4,2,2,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
ATM_0016,2023-11-26,65519,12432,0,0,103835,4,53384,2023,11,26,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
ATM_0031,2023-07-25,64079,12678,0,0,58611,4,43918,2023,7,25,3,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
ATM_0009,2023-06-12,71248,11516,0,0,103060,2,61679,2023,6,12,2,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
ATM_0012,2023-03-10,25542,14037,0,0,58467,4,10609,2023,3,10,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
ATM_0032,2022-09-17,46648,11267,0,0,105386,4,35895,2022,9,17,3,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
ATM_0011,2023-02-17,39313,7747,0,0,103073,3,30398,2023,2,17,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ATM_0015,2023-08-08,61370,3758,0,0,98649,0,67259,2023,8,8,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
