ATM_ID,Predicted_Demand,Current_Cash_Level,Required_Cash,Recommended_Refill,Risk_Level,Priority_Rank
ATM_0003,24217.0,85678,27850.0,0.0,Low Risk,3952.5
ATM_0043,35224.0,93320,40507.0,0.0,Low Risk,3952.5
ATM_0009,40938.0,68762,47079.0,0.0,Low Risk,3952.5
ATM_0049,33950.0,40420,39043.0,0.0,Low Risk,3952.5
ATM_0010,15711.0,40572,18067.0,0.0,Low Risk,3952.5
ATM_0023,43254.0,61039,49742.0,0.0,Low Risk,3952.5
ATM_0025,34634.0,68843,39829.0,0.0,Low Risk,3952.5
ATM_0015,42305.0,32250,48650.0,16400.0,Low Risk,1405.0
ATM_0019,25778.0,65800,29645.0,0.0,Low Risk,3952.5
ATM_0039,31056.0,56222,35714.0,0.0,Low Risk,3952.5
ATM_0031,40585.0,80115,46672.0,0.0,Low Risk,3952.5
ATM_0015,55811.0,46498,72554.0,26056.0,Medium Risk,1001.5
ATM_0031,31719.0,68793,36477.0,0.0,Low Risk,3952.5
ATM_0017,36647.0,50943,42144.0,0.0,Low Risk,3952.5
ATM_0024,50127.0,43398,57646.0,14248.0,Low Risk,1524.0
ATM_0049,47122.0,76536,54190.0,0.0,Low Risk,3952.5
ATM_0042,28632.0,39280,32926.0,0.0,Low Risk,3952.5
ATM_0037,54075.0,30784,62186.0,31402.0,Medium Risk,825.0
ATM_0016,30544.0,62305,35126.0,0.0,Low Risk,3952.5
ATM_0020,41102.0,46600,47268.0,668.0,Low Risk,2207.0
ATM_0044,58377.0,28105,67134.0,39029.0,Medium Risk,588.0
ATM_0049,42019.0,80448,48322.0,0.0,Low Risk,3952.5
ATM_0033,19571.0,62265,22507.0,0.0,Low Risk,3952.5
ATM_0024,45892.0,61676,52776.0,0.0,Low Risk,3952.5
ATM_0010,42621.0,48150,49015.0,865.0,Low Risk,2193.0
ATM_0031,45891.0,74266,52774.0,0.0,Low Risk,3952.5
ATM_0040,46105.0,32943,53020.0,20077.0,Medium Risk,1242.0
ATM_0019,18446.0,91246,21213.0,0.0,Low Risk,3952.5
ATM_0020,27984.0,76537,32181.0,0.0,Low Risk,3952.5
ATM_0044,28130.0,76666,32349.0,0.0,Low Risk,3952.5
ATM_0042,37668.0,118731,43318.0,0.0,Low Risk,3952.5
ATM_0030,57848.0,73219,75203.0,1984.0,Low Risk,2127.0
ATM_0029,42556.0,34338,48939.0,14601.0,Low Risk,1503.0
ATM_0044,45250.0,66078,52038.0,0.0,Low Risk,3952.5
ATM_0040,61204.0,37849,70385.0,32536.0,Medium Risk,801.0
ATM_0037,40818.0,55198,46941.0,0.0,Low Risk,3952.5
ATM_0050,39688.0,54297,45641.0,0.0,Low Risk,3952.5
ATM_0001,46255.0,75803,53193.0,0.0,Low Risk,3952.5
ATM_0013,43975.0,77745,50572.0,0.0,Low Risk,3952.5
ATM_0001,56007.0,21102,64408.0,43306.0,Medium Risk,495.0
ATM_0040,43624.0,32820,50168.0,17348.0,Low Risk,1357.0
ATM_0039,49419.0,37712,56832.0,19120.0,Low Risk,1275.0
ATM_0042,66631.0,0,76626.0,76626.0,High Risk,58.0
ATM_0027,58636.0,73212,67432.0,0.0,Low Risk,3952.5
ATM_0046,42691.0,61664,49095.0,0.0,Low Risk,3952.5
ATM_0005,45149.0,45388,51922.0,6534.0,Low Risk,1900.0
ATM_0007,52967.0,60977,60912.0,0.0,Low Risk,3952.5
ATM_0020,38599.0,66401,44389.0,0.0,Low Risk,3952.5
ATM_0016,44358.0,57923,51012.0,0.0,Low Risk,3952.5
ATM_0025,66705.0,9630,76711.0,67081.0,High Risk,132.0
ATM_0035,46751.0,48761,60777.0,12016.0,Low Risk,1635.0
ATM_0001,25957.0,87707,29851.0,0.0,Low Risk,3952.5
ATM_0003,20494.0,95093,25618.0,0.0,Low Risk,3952.5
ATM_0031,63238.0,15099,72723.0,57624.0,High Risk,251.0
ATM_0024,83939.0,25244,96530.0,71286.0,High Risk,99.0
ATM_0034,19348.0,84441,22250.0,0.0,Low Risk,3952.5
ATM_0017,29494.0,114360,33918.0,0.0,Low Risk,3952.5
ATM_0039,23538.0,60597,27069.0,0.0,Low Risk,3952.5
ATM_0008,54043.0,74824,62150.0,0.0,Low Risk,3952.5
ATM_0029,45767.0,50445,52632.0,2187.0,Low Risk,2115.0
ATM_0016,48206.0,40676,55437.0,14761.0,Low Risk,1487.5
ATM_0050,62820.0,35010,72243.0,37233.0,Medium Risk,630.0
ATM_0030,21691.0,98179,24945.0,0.0,Low Risk,3952.5
ATM_0019,26979.0,93338,31025.0,0.0,Low Risk,3952.5
ATM_0025,71959.0,38818,82753.0,43935.0,Medium Risk,480.0
ATM_0032,24517.0,96739,28195.0,0.0,Low Risk,3952.5
ATM_0030,80085.0,32517,92098.0,59581.0,High Risk,227.0
ATM_0012,47266.0,56879,54356.0,0.0,Low Risk,3952.5
ATM_0027,36905.0,73448,42441.0,0.0,Low Risk,3952.5
ATM_0025,51855.0,91752,59634.0,0.0,Low Risk,3952.5
ATM_0014,6483.0,100570,7455.0,0.0,Low Risk,3952.5
ATM_0044,47350.0,41562,54452.0,12890.0,Low Risk,1600.0
ATM_0037,47537.0,32720,54668.0,21948.0,Medium Risk,1176.0
ATM_0004,55210.0,16463,63492.0,47029.0,Medium Risk,416.0
ATM_0017,33298.0,96499,38292.0,0.0,Low Risk,3952.5
ATM_0029,84117.0,36418,96735.0,60317.0,High Risk,213.0
ATM_0034,52272.0,45935,60113.0,14178.0,Low Risk,1531.0
ATM_0038,19256.0,87538,22144.0,0.0,Low Risk,3952.5
ATM_0040,15206.0,72719,17486.0,0.0,Low Risk,3952.5
ATM_0040,52092.0,27120,59906.0,32786.0,Medium Risk,790.0
ATM_0032,41709.0,83928,47965.0,0.0,Low Risk,3952.5
ATM_0027,40185.0,40477,50232.0,9755.0,Low Risk,1752.0
ATM_0028,63923.0,68551,73512.0,4961.0,Low Risk,1977.0
ATM_0016,68871.0,17008,79202.0,62194.0,High Risk,193.0
ATM_0030,41636.0,55950,47881.0,0.0,Low Risk,3952.5
ATM_0027,37447.0,83000,43064.0,0.0,Low Risk,3952.5
ATM_0033,51452.0,53945,59170.0,5225.0,Low Risk,1962.0
ATM_0045,50123.0,62764,57641.0,0.0,Low Risk,3952.5
ATM_0004,27462.0,97164,31581.0,0.0,Low Risk,3952.5
ATM_0023,54466.0,53947,62636.0,8689.0,Low Risk,1802.0
ATM_0008,62121.0,23500,71439.0,47939.0,Medium Risk,406.0
ATM_0038,51397.0,40208,59106.0,18898.0,Low Risk,1282.0
ATM_0031,59010.0,50665,67861.0,17196.0,Low Risk,1361.0
ATM_0034,60395.0,83274,69454.0,0.0,Low Risk,3952.5
ATM_0039,27660.0,57212,31809.0,0.0,Low Risk,3952.5
ATM_0014,68933.0,46632,89612.0,42980.0,Medium Risk,503.0
ATM_0029,25991.0,58256,29890.0,0.0,Low Risk,3952.5
ATM_0036,18607.0,73109,21398.0,0.0,Low Risk,3952.5
ATM_0046,41986.0,85022,48284.0,0.0,Low Risk,3952.5
ATM_0035,63082.0,31508,72544.0,41036.0,Medium Risk,547.0
ATM_0007,49624.0,48473,57068.0,8595.0,Low Risk,1807.0
ATM_0014,54338.0,66988,62489.0,0.0,Low Risk,3952.5
ATM_0026,38705.0,63125,44511.0,0.0,Low Risk,3952.5
ATM_0043,58210.0,39713,66941.0,27228.0,Medium Risk,965.0
ATM_0018,35739.0,42828,41100.0,0.0,Low Risk,3952.5
ATM_0042,54383.0,80320,62540.0,0.0,Low Risk,3952.5
ATM_0014,51216.0,113904,66581.0,0.0,Low Risk,3952.5
ATM_0031,37828.0,86411,43502.0,0.0,Low Risk,3952.5
ATM_0019,3363.0,114722,3868.0,0.0,Low Risk,3952.5
ATM_0011,52039.0,35908,59845.0,23937.0,Medium Risk,1087.0
ATM_0027,11847.0,86195,13624.0,0.0,Low Risk,3952.5
ATM_0020,21701.0,94772,24956.0,0.0,Low Risk,3952.5
ATM_0018,40546.0,23547,46628.0,23081.0,Medium Risk,1130.0
ATM_0043,57770.0,62562,66435.0,3873.0,Low Risk,2029.5
ATM_0001,39363.0,67381,45268.0,0.0,Low Risk,3952.5
ATM_0043,61208.0,22940,79570.0,56630.0,High Risk,268.0
ATM_0001,45787.0,59062,52655.0,0.0,Low Risk,3952.5
ATM_0040,18541.0,119928,21323.0,0.0,Low Risk,3952.5
ATM_0041,49866.0,50640,64826.0,14186.0,Low Risk,1530.0
ATM_0012,40605.0,99239,46696.0,0.0,Low Risk,3952.5
ATM_0025,41766.0,73584,48031.0,0.0,Low Risk,3952.5
ATM_0041,60140.0,52113,69161.0,17048.0,Low Risk,1369.5
ATM_0038,50936.0,44420,58577.0,14157.0,Low Risk,1532.0
ATM_0023,55561.0,42137,63895.0,21758.0,Medium Risk,1184.0
ATM_0005,44993.0,70274,51742.0,0.0,Low Risk,3952.5
ATM_0009,53102.0,74935,61067.0,0.0,Low Risk,3952.5
ATM_0012,57048.0,52033,65606.0,13573.0,Low Risk,1559.0
ATM_0044,62557.0,34612,71941.0,37329.0,Medium Risk,624.0
ATM_0007,57478.0,37960,74721.0,36761.0,Medium Risk,646.0
ATM_0003,54299.0,37512,62444.0,24932.0,Medium Risk,1039.0
ATM_0016,39093.0,110956,50821.0,0.0,Low Risk,3952.5
ATM_0022,30589.0,77928,35178.0,0.0,Low Risk,3952.5
ATM_0037,32967.0,71571,37912.0,0.0,Low Risk,3952.5
ATM_0018,26818.0,94256,30841.0,0.0,Low Risk,3952.5
ATM_0021,61023.0,17099,70177.0,53078.0,High Risk,319.0
ATM_0022,51107.0,62937,58773.0,0.0,Low Risk,3952.5
ATM_0003,32797.0,69411,37717.0,0.0,Low Risk,3952.5
ATM_0018,31574.0,81416,36310.0,0.0,Low Risk,3952.5
ATM_0029,75834.0,36930,87209.0,50279.0,High Risk,360.0
ATM_0045,65460.0,14988,75278.0,60290.0,High Risk,215.0
ATM_0040,37049.0,99726,42606.0,0.0,Low Risk,3952.5
ATM_0017,53453.0,64211,61471.0,0.0,Low Risk,3952.5
ATM_0028,37739.0,77565,43400.0,0.0,Low Risk,3952.5
ATM_0044,55417.0,49320,63730.0,14410.0,Low Risk,1518.0
ATM_0047,44795.0,74887,55994.0,0.0,Low Risk,3952.5
ATM_0040,31623.0,32945,36366.0,3421.0,Low Risk,2055.0
ATM_0021,50549.0,48920,58131.0,9211.0,Low Risk,1777.0
ATM_0022,44271.0,64169,50912.0,0.0,Low Risk,3952.5
ATM_0036,44401.0,73083,51061.0,0.0,Low Risk,3952.5
ATM_0029,32555.0,76391,37438.0,0.0,Low Risk,3952.5
ATM_0044,46546.0,79424,53527.0,0.0,Low Risk,3952.5
ATM_0020,77377.0,25701,88983.0,63282.0,High Risk,181.0
ATM_0042,30348.0,50656,34901.0,0.0,Low Risk,3952.5
ATM_0025,52480.0,44963,60352.0,15389.0,Low Risk,1444.0
ATM_0006,34585.0,67835,39773.0,0.0,Low Risk,3952.5
ATM_0022,40761.0,54314,46876.0,0.0,Low Risk,3952.5
ATM_0046,46124.0,65224,53043.0,0.0,Low Risk,3952.5
ATM_0014,50770.0,44987,58386.0,13399.0,Low Risk,1566.0
ATM_0028,24823.0,95485,28547.0,0.0,Low Risk,3952.5
ATM_0039,44689.0,26116,51392.0,25276.0,Medium Risk,1025.0
ATM_0048,42039.0,99746,48345.0,0.0,Low Risk,3952.5
ATM_0015,31749.0,71785,36511.0,0.0,Low Risk,3952.5
ATM_0015,47871.0,47152,55051.0,7899.0,Low Risk,1845.0
ATM_0030,17619.0,116327,20262.0,0.0,Low Risk,3952.5
ATM_0026,45896.0,47355,52780.0,5425.0,Low Risk,1950.0
ATM_0017,49128.0,60666,56497.0,0.0,Low Risk,3952.5
ATM_0016,43091.0,39345,49555.0,10210.0,Low Risk,1727.0
ATM_0048,70888.0,45414,92154.0,46740.0,Medium Risk,420.0
ATM_0025,25113.0,59263,28880.0,0.0,Low Risk,3952.5
ATM_0010,28554.0,79610,35693.0,0.0,Low Risk,3952.5
ATM_0039,38047.0,74047,43754.0,0.0,Low Risk,3952.5
ATM_0049,59180.0,28480,68057.0,39577.0,Medium Risk,577.0
ATM_0042,71217.0,33897,81900.0,48003.0,Medium Risk,404.0
ATM_0023,42138.0,67320,48459.0,0.0,Low Risk,3952.5
ATM_0016,43580.0,61112,50117.0,0.0,Low Risk,3952.5
ATM_0013,33971.0,60090,39066.0,0.0,Low Risk,3952.5
ATM_0044,42501.0,63236,48876.0,0.0,Low Risk,3952.5
ATM_0048,39728.0,67637,45687.0,0.0,Low Risk,3952.5
ATM_0049,48655.0,92452,55953.0,0.0,Low Risk,3952.5
ATM_0006,55685.0,40462,64038.0,23576.0,Medium Risk,1105.0
ATM_0026,32188.0,74184,37016.0,0.0,Low Risk,3952.5
ATM_0028,43715.0,73839,50272.0,0.0,Low Risk,3952.5
ATM_0047,50914.0,51109,58551.0,7442.0,Low Risk,1862.0
ATM_0010,42340.0,82801,48691.0,0.0,Low Risk,3952.5
ATM_0022,28094.0,67810,32308.0,0.0,Low Risk,3952.5
ATM_0046,38633.0,44700,44428.0,0.0,Low Risk,3952.5
ATM_0046,53298.0,73512,69287.0,0.0,Low Risk,3952.5
ATM_0018,55506.0,47992,63832.0,15840.0,Low Risk,1424.0
ATM_0005,61320.0,63376,70518.0,7142.0,Low Risk,1873.0
ATM_0025,67134.0,53760,77204.0,23444.0,Medium Risk,1115.0
ATM_0014,54612.0,70399,62804.0,0.0,Low Risk,3952.5
ATM_0017,56434.0,22904,64899.0,41995.0,Medium Risk,531.0
ATM_0021,30422.0,73270,34985.0,0.0,Low Risk,3952.5
ATM_0015,35587.0,75926,40925.0,0.0,Low Risk,3952.5
ATM_0048,45594.0,100916,52433.0,0.0,Low Risk,3952.5
ATM_0020,14680.0,113754,19084.0,0.0,Low Risk,3952.5
ATM_0033,31434.0,74101,36149.0,0.0,Low Risk,3952.5
ATM_0018,35917.0,79948,41305.0,0.0,Low Risk,3952.5
ATM_0040,39861.0,62624,45840.0,0.0,Low Risk,3952.5
ATM_0039,49993.0,71971,57492.0,0.0,Low Risk,3952.5
ATM_0034,46741.0,113398,60763.0,0.0,Low Risk,3952.5
ATM_0024,53501.0,29971,61526.0,31555.0,Medium Risk,822.0
ATM_0035,48797.0,38588,56117.0,17529.0,Low Risk,1346.0
ATM_0046,59732.0,32542,77651.0,45109.0,Medium Risk,463.5
ATM_0025,58722.0,25890,67530.0,41640.0,Medium Risk,536.5
ATM_0011,54974.0,83395,63220.0,0.0,Low Risk,3952.5
ATM_0038,39640.0,93133,45586.0,0.0,Low Risk,3952.5
ATM_0013,57334.0,65926,65934.0,8.0,Low Risk,2246.0
ATM_0013,15870.0,73575,18250.0,0.0,Low Risk,3952.5
ATM_0013,42327.0,71034,48677.0,0.0,Low Risk,3952.5
ATM_0020,55311.0,52403,63608.0,11205.0,Low Risk,1682.0
ATM_0046,19206.0,111930,24968.0,0.0,Low Risk,3952.5
ATM_0040,61540.0,15743,70771.0,55028.0,High Risk,292.0
ATM_0046,59258.0,42385,68147.0,25762.0,Medium Risk,1010.5
ATM_0036,8388.0,83299,9646.0,0.0,Low Risk,3952.5
ATM_0010,66067.0,35995,75978.0,39983.0,Medium Risk,569.0
ATM_0027,66832.0,15276,76857.0,61581.0,High Risk,198.0
ATM_0004,57126.0,41172,65695.0,24523.0,Medium Risk,1056.0
ATM_0008,28878.0,49584,33209.0,0.0,Low Risk,3952.5
ATM_0044,68780.0,24415,89414.0,64999.0,High Risk,155.0
ATM_0042,26722.0,54541,30730.0,0.0,Low Risk,3952.5
ATM_0018,56186.0,49758,64614.0,14856.0,Low Risk,1479.0
ATM_0043,31990.0,39475,36789.0,0.0,Low Risk,3952.5
ATM_0041,22309.0,86549,25656.0,0.0,Low Risk,3952.5
ATM_0042,22698.0,55748,26102.0,0.0,Low Risk,3952.5
ATM_0009,64720.0,37920,74428.0,36508.0,Medium Risk,656.0
ATM_0040,28626.0,71986,35782.0,0.0,Low Risk,3952.5
ATM_0044,62483.0,35272,81228.0,45956.0,Medium Risk,444.0
ATM_0025,16660.0,113220,19159.0,0.0,Low Risk,3952.5
ATM_0001,32919.0,95302,37857.0,0.0,Low Risk,3952.5
ATM_0026,24968.0,82765,28713.0,0.0,Low Risk,3952.5
ATM_0006,55669.0,81915,64020.0,0.0,Low Risk,3952.5
ATM_0003,35889.0,71784,41272.0,0.0,Low Risk,3952.5
ATM_0009,39144.0,63357,45015.0,0.0,Low Risk,3952.5
ATM_0025,32260.0,16436,37099.0,20663.0,Medium Risk,1223.5
ATM_0014,43089.0,894,49552.0,48658.0,Medium Risk,395.0
ATM_0002,28690.0,77306,32994.0,0.0,Low Risk,3952.5
ATM_0031,67293.0,24177,87481.0,63304.0,High Risk,180.0
ATM_0040,30400.0,50711,34960.0,0.0,Low Risk,3952.5
ATM_0049,55161.0,33061,63435.0,30374.0,Medium Risk,852.0
ATM_0005,47340.0,39720,54441.0,14721.0,Low Risk,1494.0
ATM_0015,63253.0,56939,72740.0,15801.0,Low Risk,1427.0
ATM_0048,52171.0,58981,59997.0,1016.0,Low Risk,2187.0
ATM_0015,74051.0,33163,85159.0,51996.0,High Risk,333.0
ATM_0049,52415.0,35216,60277.0,25061.0,Medium Risk,1034.0
ATM_0025,30564.0,90366,35148.0,0.0,Low Risk,3952.5
ATM_0043,47573.0,54462,54709.0,247.0,Low Risk,2229.0
ATM_0035,20938.0,127750,24079.0,0.0,Low Risk,3952.5
ATM_0014,49046.0,79756,56403.0,0.0,Low Risk,3952.5
ATM_0047,81564.0,25772,106033.0,80261.0,High Risk,46.0
ATM_0002,40817.0,69517,46939.0,0.0,Low Risk,3952.5
ATM_0018,55646.0,71684,63993.0,0.0,Low Risk,3952.5
ATM_0015,40876.0,51114,55182.0,4068.0,Low Risk,2021.0
ATM_0044,34640.0,82861,39836.0,0.0,Low Risk,3952.5
ATM_0035,23101.0,48836,26566.0,0.0,Low Risk,3952.5
ATM_0041,47945.0,71555,55137.0,0.0,Low Risk,3952.5
ATM_0048,57238.0,35028,65823.0,30795.0,Medium Risk,840.0
ATM_0022,22868.0,89870,26299.0,0.0,Low Risk,3952.5
ATM_0050,47479.0,70009,54601.0,0.0,Low Risk,3952.5
ATM_0034,40066.0,97111,52086.0,0.0,Low Risk,3952.5
ATM_0037,38295.0,60416,44039.0,0.0,Low Risk,3952.5
ATM_0026,-5479.0,145269,-6301.0,0.0,Low Risk,3952.5
ATM_0031,41289.0,88158,53676.0,0.0,Low Risk,3952.5
ATM_0034,19570.0,96095,22506.0,0.0,Low Risk,3952.5
ATM_0025,64521.0,49565,74200.0,24635.0,Medium Risk,1049.0
ATM_0042,16177.0,115912,18604.0,0.0,Low Risk,3952.5
ATM_0001,54077.0,58315,62188.0,3873.0,Low Risk,2029.5
ATM_0015,17846.0,75812,20523.0,0.0,Low Risk,3952.5
ATM_0048,21709.0,76735,24966.0,0.0,Low Risk,3952.5
ATM_0002,54710.0,29559,62917.0,33358.0,Medium Risk,769.0
ATM_0040,42119.0,97370,54755.0,0.0,Low Risk,3952.5
ATM_0045,60195.0,63677,69224.0,5547.0,Low Risk,1942.5
ATM_0014,67490.0,31331,77614.0,46283.0,Medium Risk,438.0
ATM_0045,36548.0,69135,42030.0,0.0,Low Risk,3952.5
ATM_0024,37229.0,95611,42814.0,0.0,Low Risk,3952.5
ATM_0047,28723.0,72127,33031.0,0.0,Low Risk,3952.5
ATM_0032,6185.0,82592,7113.0,0.0,Low Risk,3952.5
ATM_0025,37065.0,60464,42624.0,0.0,Low Risk,3952.5
ATM_0031,39302.0,47769,45198.0,0.0,Low Risk,3952.5
ATM_0036,39202.0,57847,45082.0,0.0,Low Risk,3952.5
ATM_0037,28803.0,108886,33124.0,0.0,Low Risk,3952.5
ATM_0024,46799.0,52981,53818.0,837.0,Low Risk,2198.0
ATM_0007,46976.0,66641,54023.0,0.0,Low Risk,3952.5
ATM_0018,41562.0,75780,47796.0,0.0,Low Risk,3952.5
ATM_0050,56070.0,45895,64480.0,18585.0,Low Risk,1297.0
ATM_0028,74891.0,36258,93614.0,57356.0,High Risk,258.0
ATM_0002,63128.0,32669,72597.0,39928.0,Medium Risk,571.0
ATM_0046,56598.0,55631,73577.0,17946.0,Low Risk,1328.0
ATM_0031,20972.0,83424,24118.0,0.0,Low Risk,3952.5
ATM_0012,39549.0,101544,45481.0,0.0,Low Risk,3952.5
ATM_0026,30280.0,95571,34822.0,0.0,Low Risk,3952.5
ATM_0024,52132.0,49979,59952.0,9973.0,Low Risk,1744.0
ATM_0004,48091.0,47374,55304.0,7930.0,Low Risk,1843.5
ATM_0015,46155.0,40471,53079.0,12608.0,Low Risk,1608.5
ATM_0035,-5590.0,146911,-6428.0,0.0,Low Risk,3952.5
ATM_0033,19642.0,73092,22589.0,0.0,Low Risk,3952.5
ATM_0042,35264.0,82893,40554.0,0.0,Low Risk,3952.5
ATM_0024,37984.0,66002,43682.0,0.0,Low Risk,3952.5
ATM_0010,48794.0,91517,56113.0,0.0,Low Risk,3952.5
ATM_0048,39598.0,80627,45538.0,0.0,Low Risk,3952.5
ATM_0024,13970.0,67518,16065.0,0.0,Low Risk,3952.5
ATM_0050,39006.0,79372,44857.0,0.0,Low Risk,3952.5
ATM_0048,34228.0,55670,39362.0,0.0,Low Risk,3952.5
ATM_0007,32418.0,62032,42144.0,0.0,Low Risk,3952.5
ATM_0046,26016.0,77951,29919.0,0.0,Low Risk,3952.5
ATM_0045,34561.0,48387,39745.0,0.0,Low Risk,3952.5
ATM_0022,56915.0,40015,73989.0,33974.0,Medium Risk,738.0
ATM_0050,41199.0,69538,47379.0,0.0,Low Risk,3952.5
ATM_0025,51875.0,74894,59656.0,0.0,Low Risk,3952.5
ATM_0003,39376.0,40846,51189.0,10343.0,Low Risk,1718.0
ATM_0042,21936.0,56051,25227.0,0.0,Low Risk,3952.5
ATM_0021,40313.0,46992,52407.0,5415.0,Low Risk,1952.0
ATM_0048,66390.0,13083,76349.0,63266.0,High Risk,182.0
ATM_0026,45668.0,94409,59368.0,0.0,Low Risk,3952.5
ATM_0016,27279.0,95334,31371.0,0.0,Low Risk,3952.5
ATM_0004,36730.0,105348,42239.0,0.0,Low Risk,3952.5
ATM_0050,42187.0,65275,48515.0,0.0,Low Risk,3952.5
ATM_0040,27307.0,67664,31404.0,0.0,Low Risk,3952.5
ATM_0011,57344.0,77260,65946.0,0.0,Low Risk,3952.5
ATM_0015,43712.0,75234,50269.0,0.0,Low Risk,3952.5
ATM_0018,22392.0,75284,25751.0,0.0,Low Risk,3952.5
ATM_0004,33159.0,62808,38133.0,0.0,Low Risk,3952.5
ATM_0036,66210.0,61236,76142.0,14906.0,Low Risk,1475.0
ATM_0043,65785.0,30382,75653.0,45271.0,Medium Risk,460.0
ATM_0050,44097.0,25394,50711.0,25317.0,Medium Risk,1023.0
ATM_0038,32576.0,20895,37462.0,16567.0,Low Risk,1392.0
ATM_0005,56728.0,36249,65238.0,28989.0,Medium Risk,900.0
ATM_0007,50213.0,50596,57745.0,7149.0,Low Risk,1872.0
ATM_0040,21771.0,91543,25037.0,0.0,Low Risk,3952.5
ATM_0041,75798.0,57941,87168.0,29227.0,Medium Risk,896.5
ATM_0044,53158.0,48784,69106.0,20322.0,Medium Risk,1230.0
ATM_0007,43844.0,91725,50420.0,0.0,Low Risk,3952.5
ATM_0033,41710.0,55639,47966.0,0.0,Low Risk,3952.5
ATM_0038,29698.0,52396,34152.0,0.0,Low Risk,3952.5
ATM_0050,54159.0,47335,62282.0,14947.0,Low Risk,1469.0
ATM_0002,54162.0,66313,62286.0,0.0,Low Risk,3952.5
ATM_0018,74843.0,25835,86070.0,60235.0,High Risk,216.0
ATM_0014,30138.0,49903,34658.0,0.0,Low Risk,3952.5
ATM_0019,15949.0,59836,18341.0,0.0,Low Risk,3952.5
ATM_0043,33813.0,83932,38885.0,0.0,Low Risk,3952.5
ATM_0025,27783.0,33625,31951.0,0.0,Low Risk,3952.5
ATM_0005,57017.0,62630,74122.0,11492.0,Low Risk,1662.0
ATM_0003,44733.0,89232,51443.0,0.0,Low Risk,3952.5
ATM_0033,29332.0,76744,33732.0,0.0,Low Risk,3952.5
ATM_0020,17002.0,63520,19552.0,0.0,Low Risk,3952.5
ATM_0020,43638.0,68479,50184.0,0.0,Low Risk,3952.5
ATM_0044,43828.0,35933,50403.0,14470.0,Low Risk,1513.0
ATM_0047,53748.0,61790,61810.0,20.0,Low Risk,2244.0
ATM_0043,55367.0,29378,63672.0,34294.0,Medium Risk,724.0
ATM_0024,31590.0,95270,36328.0,0.0,Low Risk,3952.5
ATM_0026,36841.0,68889,42367.0,0.0,Low Risk,3952.5
ATM_0016,7997.0,121451,9197.0,0.0,Low Risk,3952.5
ATM_0026,31053.0,66138,35712.0,0.0,Low Risk,3952.5
ATM_0046,23008.0,97752,26459.0,0.0,Low Risk,3952.5
ATM_0039,38323.0,100747,44072.0,0.0,Low Risk,3952.5
ATM_0044,44232.0,73258,50867.0,0.0,Low Risk,3952.5
ATM_0021,41793.0,60886,48062.0,0.0,Low Risk,3952.5
ATM_0037,33355.0,52135,38358.0,0.0,Low Risk,3952.5
ATM_0006,30806.0,47177,35427.0,0.0,Low Risk,3952.5
ATM_0006,51154.0,48535,58827.0,10292.0,Low Risk,1723.0
ATM_0038,39965.0,47385,45960.0,0.0,Low Risk,3952.5
ATM_0032,75514.0,34966,86841.0,51875.0,High Risk,337.5
ATM_0023,42092.0,67552,48405.0,0.0,Low Risk,3952.5
ATM_0009,44685.0,56300,51387.0,0.0,Low Risk,3952.5
ATM_0035,44824.0,61996,51548.0,0.0,Low Risk,3952.5
ATM_0017,32976.0,65448,37923.0,0.0,Low Risk,3952.5
ATM_0001,43043.0,60939,49500.0,0.0,Low Risk,3952.5
ATM_0041,53617.0,21882,61659.0,39777.0,Medium Risk,572.0
ATM_0003,42213.0,57182,48545.0,0.0,Low Risk,3952.5
ATM_0047,63119.0,71313,72586.0,1273.0,Low Risk,2176.0
ATM_0008,39924.0,46818,49905.0,3087.0,Low Risk,2067.0
ATM_0020,17225.0,44590,19809.0,0.0,Low Risk,3952.5
ATM_0025,58350.0,55673,67103.0,11430.0,Low Risk,1666.0
ATM_0039,31971.0,71413,36767.0,0.0,Low Risk,3952.5
ATM_0027,28284.0,76706,32526.0,0.0,Low Risk,3952.5
ATM_0020,49097.0,43964,56462.0,12498.0,Low Risk,1614.0
ATM_0022,36651.0,26879,42148.0,15269.0,Low Risk,1450.0
ATM_0011,35879.0,57153,41261.0,0.0,Low Risk,3952.5
ATM_0002,34478.0,69795,39650.0,0.0,Low Risk,3952.5
ATM_0023,30560.0,50181,35144.0,0.0,Low Risk,3952.5
ATM_0046,36349.0,46673,41802.0,0.0,Low Risk,3952.5
ATM_0031,54957.0,73790,63201.0,0.0,Low Risk,3952.5
ATM_0024,29052.0,83174,33409.0,0.0,Low Risk,3952.5
ATM_0025,25238.0,48049,29024.0,0.0,Low Risk,3952.5
ATM_0043,43728.0,70883,50287.0,0.0,Low Risk,3952.5
ATM_0009,43192.0,87619,49671.0,0.0,Low Risk,3952.5
ATM_0035,65704.0,4731,75560.0,70829.0,High Risk,105.0
ATM_0044,23196.0,105261,26676.0,0.0,Low Risk,3952.5
ATM_0018,53562.0,81478,66952.0,0.0,Low Risk,3952.5
ATM_0037,29624.0,46982,34068.0,0.0,Low Risk,3952.5
ATM_0009,26511.0,102534,30488.0,0.0,Low Risk,3952.5
ATM_0050,35423.0,73346,40736.0,0.0,Low Risk,3952.5
ATM_0031,51511.0,76656,59238.0,0.0,Low Risk,3952.5
ATM_0034,59963.0,36876,68958.0,32082.0,Medium Risk,811.0
ATM_0007,27936.0,69076,32127.0,0.0,Low Risk,3952.5
