ATM_ID,Date,Total_Withdrawals,Total_Deposits,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Nearby_Competitor_ATMs,Cash_Demand_Next_Day,Year,Month,Day,Quarter,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday,Time_of_Day_Evening,Time_of_Day_Morning,Time_of_Day_Night,Location_Type_Gas Station,Location_Type_Mall,Location_Type_Standalone,Location_Type_Supermarket,Weather_Condition_Cloudy,Weather_Condition_Rainy,Weather_Condition_Snowy,Predicted_Demand,Safety_Buffer_Percentage,Current_Cash_Level,Cash_Shortage,Safety_Buffer_Amount,Required_Cash,Recommended_Refill,Risk_Level,Priority_Rank
ATM_0006,2022-01-23,41842,9349,0,0,100328,4,39805,2022,1,23,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,34585.0,0.15,67835,0,5188.0,39773.0,0.0,Low Risk,3952.5
ATM_0022,2022-03-28,44443,5790,0,0,92967,1,36720,2022,3,28,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,40761.0,0.15,54314,0,6114.0,46876.0,0.0,Low Risk,3952.5
ATM_0046,2023-05-17,53633,10415,0,0,108442,0,49750,2023,5,17,2,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,46124.0,0.15,65224,0,6919.0,53043.0,0.0,Low Risk,3952.5
ATM_0014,2023-02-01,54282,4652,0,0,94617,5,52153,2023,2,1,1,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,50770.0,0.15,44987,0,7616.0,58386.0,13399.0,Low Risk,1566.0
ATM_0028,2022-08-09,34935,13251,0,0,117169,5,21621,2022,8,9,3,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,24823.0,0.15,95485,0,3723.0,28547.0,0.0,Low Risk,3952.5
ATM_0039,2022-09-22,53764,11830,0,0,68050,5,49807,2022,9,22,3,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,44689.0,0.15,26116,0,6703.0,51392.0,25276.0,Medium Risk,1025.0
ATM_0048,2022-09-08,48891,9701,0,0,138936,1,42077,2022,9,8,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,42039.0,0.15,99746,0,6306.0,48345.0,0.0,Low Risk,3952.5
ATM_0015,2023-01-15,45995,18380,0,0,99400,3,20552,2023,1,15,1,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,31749.0,0.15,71785,0,4762.0,36511.0,0.0,Low Risk,3952.5
ATM_0015,2022-05-08,54975,10211,0,0,91916,3,43100,2022,5,8,2,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,47871.0,0.15,47152,0,7181.0,55051.0,7899.0,Low Risk,1845.0
ATM_0030,2023-03-15,26784,11748,0,0,131363,1,16156,2023,3,15,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,17619.0,0.15,116327,0,2643.0,20262.0,0.0,Low Risk,3952.5
ATM_0026,2023-04-01,55223,13922,0,0,88656,3,47167,2023,4,1,2,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,45896.0,0.15,47355,0,6884.0,52780.0,5425.0,Low Risk,1950.0
ATM_0017,2023-05-23,57174,10168,0,0,107672,5,36816,2023,5,23,2,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,49128.0,0.15,60666,0,7369.0,56497.0,0.0,Low Risk,3952.5
ATM_0016,2022-10-20,48208,6823,0,0,80730,3,43323,2022,10,20,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,43091.0,0.15,39345,0,6464.0,49555.0,10210.0,Low Risk,1727.0
ATM_0048,2023-04-16,72790,13650,0,1,104554,3,65575,2023,4,16,2,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,70888.0,0.3,45414,0,21266.0,92154.0,46740.0,Medium Risk,420.0
ATM_0025,2023-04-22,38989,17874,0,0,80378,2,23494,2023,4,22,2,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,25113.0,0.15,59263,0,3767.0,28880.0,0.0,Low Risk,3952.5
ATM_0010,2022-01-24,27768,5314,1,0,102064,2,28832,2022,1,24,1,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,28554.0,0.25,79610,0,7139.0,35693.0,0.0,Low Risk,3952.5
ATM_0039,2023-04-01,39316,1579,0,0,111784,2,40692,2023,4,1,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,38047.0,0.15,74047,0,5707.0,43754.0,0.0,Low Risk,3952.5
ATM_0049,2023-04-28,64954,7476,0,0,85958,0,66807,2023,4,28,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,59180.0,0.15,28480,0,8877.0,68057.0,39577.0,Medium Risk,577.0
ATM_0042,2022-02-17,72540,2620,0,0,103817,3,83046,2022,2,17,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,71217.0,0.15,33897,0,10683.0,81900.0,48003.0,Medium Risk,404.0
ATM_0023,2023-06-03,48033,8283,0,0,107070,2,42587,2023,6,3,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,42138.0,0.15,67320,0,6321.0,48459.0,0.0,Low Risk,3952.5
ATM_0016,2023-06-22,52843,12088,0,0,101867,1,46545,2023,6,22,2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,43580.0,0.15,61112,0,6537.0,50117.0,0.0,Low Risk,3952.5
ATM_0013,2023-11-25,39284,6098,0,0,93276,5,41025,2023,11,25,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,33971.0,0.15,60090,0,5096.0,39066.0,0.0,Low Risk,3952.5
ATM_0044,2023-11-19,48208,7507,0,0,103937,4,33655,2023,11,19,4,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,42501.0,0.15,63236,0,6375.0,48876.0,0.0,Low Risk,3952.5
ATM_0048,2022-03-22,51106,15013,0,0,103730,4,33412,2022,3,22,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,39728.0,0.15,67637,0,5959.0,45687.0,0.0,Low Risk,3952.5
ATM_0049,2023-11-13,53398,6473,0,0,139377,2,44336,2023,11,13,4,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,48655.0,0.15,92452,0,7298.0,55953.0,0.0,Low Risk,3952.5
ATM_0006,2022-03-30,62902,9425,0,0,93939,2,55843,2022,3,30,1,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,55685.0,0.15,40462,0,8353.0,64038.0,23576.0,Medium Risk,1105.0
ATM_0026,2023-03-13,41816,12748,0,0,103252,3,36835,2023,3,13,1,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,32188.0,0.15,74184,0,4828.0,37016.0,0.0,Low Risk,3952.5
ATM_0028,2022-04-06,46237,2715,0,0,117361,2,52560,2022,4,6,2,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,43715.0,0.15,73839,0,6557.0,50272.0,0.0,Low Risk,3952.5
ATM_0047,2023-04-18,57450,8146,0,0,100413,4,42908,2023,4,18,2,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,50914.0,0.15,51109,0,7637.0,58551.0,7442.0,Low Risk,1862.0
ATM_0010,2023-12-27,48024,7042,0,0,123783,3,43089,2023,12,27,4,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,42340.0,0.15,82801,0,6351.0,48691.0,0.0,Low Risk,3952.5
ATM_0022,2023-09-07,28816,1110,0,0,95516,2,33432,2023,9,7,3,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,28094.0,0.15,67810,0,4214.0,32308.0,0.0,Low Risk,3952.5
ATM_0046,2022-06-18,47471,11959,0,0,80212,4,30775,2022,6,18,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,38633.0,0.15,44700,0,5795.0,44428.0,0.0,Low Risk,3952.5
ATM_0046,2022-07-10,50480,5616,0,1,118376,2,55148,2022,7,10,3,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,53298.0,0.3,73512,0,15989.0,69287.0,0.0,Low Risk,3952.5
ATM_0018,2023-05-08,61962,8907,0,0,101047,1,50157,2023,5,8,2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,55506.0,0.15,47992,0,8326.0,63832.0,15840.0,Low Risk,1424.0
ATM_0005,2022-09-17,67452,7522,0,0,123306,4,75409,2022,9,17,3,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,61320.0,0.15,63376,0,9198.0,70518.0,7142.0,Low Risk,1873.0
ATM_0025,2023-01-21,69384,3020,0,0,120124,1,68492,2023,1,21,1,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,67134.0,0.15,53760,0,10070.0,77204.0,23444.0,Medium Risk,1115.0
ATM_0014,2023-07-20,62283,9778,0,0,122904,1,57753,2023,7,20,3,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,54612.0,0.15,70399,0,8192.0,62804.0,0.0,Low Risk,3952.5
ATM_0017,2023-04-12,64380,10767,0,0,76517,1,56750,2023,4,12,2,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,56434.0,0.15,22904,0,8465.0,64899.0,41995.0,Medium Risk,531.0
ATM_0021,2023-09-13,41286,14630,0,0,99926,5,29652,2023,9,13,3,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,30422.0,0.15,73270,0,4563.0,34985.0,0.0,Low Risk,3952.5
ATM_0015,2023-06-01,43953,10438,0,0,109441,4,28295,2023,6,1,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,35587.0,0.15,75926,0,5338.0,40925.0,0.0,Low Risk,3952.5
ATM_0048,2023-11-30,52088,7835,0,0,145169,3,42524,2023,11,30,4,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,45594.0,0.15,100916,0,6839.0,52433.0,0.0,Low Risk,3952.5
ATM_0020,2022-04-08,14495,10380,0,1,117869,0,14291,2022,4,8,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,14680.0,0.3,113754,0,4404.0,19084.0,0.0,Low Risk,3952.5
ATM_0033,2023-11-22,42200,15108,0,0,101193,1,38658,2023,11,22,4,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,31434.0,0.15,74101,0,4715.0,36149.0,0.0,Low Risk,3952.5
ATM_0018,2023-03-05,42021,8566,0,0,113403,1,35902,2023,3,5,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,35917.0,0.15,79948,0,5388.0,41305.0,0.0,Low Risk,3952.5
ATM_0040,2023-06-24,49529,13144,0,0,99009,4,34432,2023,6,24,2,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,39861.0,0.15,62624,0,5979.0,45840.0,0.0,Low Risk,3952.5
ATM_0039,2022-12-02,54235,5418,0,0,120788,4,40236,2022,12,2,4,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,49993.0,0.15,71971,0,7499.0,57492.0,0.0,Low Risk,3952.5
ATM_0034,2022-11-07,54359,19912,0,1,147845,2,49436,2022,11,7,4,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,46741.0,0.3,113398,0,14022.0,60763.0,0.0,Low Risk,3952.5
ATM_0024,2023-06-16,61449,10342,0,0,81078,1,63357,2023,6,16,2,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,53501.0,0.15,29971,0,8025.0,61526.0,31555.0,Medium Risk,822.0
ATM_0035,2022-07-30,63571,18648,0,0,83511,4,50672,2022,7,30,3,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,48797.0,0.15,38588,0,7320.0,56117.0,17529.0,Low Risk,1346.0
ATM_0046,2022-02-12,62318,12774,0,1,82086,2,74152,2022,2,12,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,59732.0,0.3,32542,0,17919.0,77651.0,45109.0,Medium Risk,463.5
ATM_0025,2022-07-13,61348,3993,0,0,83245,2,47452,2022,7,13,3,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,58722.0,0.15,25890,0,8808.0,67530.0,41640.0,Medium Risk,536.5
ATM_0011,2022-04-16,63347,11431,0,0,135311,0,63679,2022,4,16,2,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,54974.0,0.15,83395,0,8246.0,63220.0,0.0,Low Risk,3952.5
ATM_0038,2022-04-15,46292,9545,0,0,129880,3,36907,2022,4,15,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,39640.0,0.15,93133,0,5946.0,45586.0,0.0,Low Risk,3952.5
ATM_0013,2022-10-30,67663,14563,0,0,119026,0,64365,2022,10,30,4,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,57334.0,0.15,65926,0,8600.0,65934.0,8.0,Low Risk,2246.0
ATM_0013,2022-09-13,21335,6685,0,0,88225,2,18114,2022,9,13,3,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,15870.0,0.15,73575,0,2380.0,18250.0,0.0,Low Risk,3952.5
ATM_0013,2022-02-25,49823,9817,0,0,111040,0,42488,2022,2,25,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,42327.0,0.15,71034,0,6349.0,48677.0,0.0,Low Risk,3952.5
ATM_0020,2022-10-31,58539,2936,0,0,108006,5,57664,2022,10,31,4,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,55311.0,0.15,52403,0,8297.0,63608.0,11205.0,Low Risk,1682.0
ATM_0046,2022-04-13,18822,8450,0,1,122302,2,20669,2022,4,13,2,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,19206.0,0.3,111930,0,5762.0,24968.0,0.0,Low Risk,3952.5
ATM_0040,2023-07-17,71141,13594,0,0,73290,5,51443,2023,7,17,3,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,61540.0,0.15,15743,0,9231.0,70771.0,55028.0,High Risk,292.0
ATM_0046,2023-03-19,68891,13620,0,0,97656,0,67924,2023,3,19,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,59258.0,0.15,42385,0,8889.0,68147.0,25762.0,Medium Risk,1010.5
ATM_0036,2022-07-08,19624,14767,0,0,88156,2,5775,2022,7,8,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,8388.0,0.15,83299,0,1258.0,9646.0,0.0,Low Risk,3952.5
ATM_0010,2022-02-26,73075,9373,0,0,99697,0,75806,2022,2,26,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,66067.0,0.15,35995,0,9910.0,75978.0,39983.0,Medium Risk,569.0
ATM_0027,2022-04-18,73679,9006,0,0,79949,0,79995,2022,4,18,2,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,66832.0,0.15,15276,0,10025.0,76857.0,61581.0,High Risk,198.0
ATM_0004,2023-12-21,70305,17373,0,0,94104,5,58994,2023,12,21,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,57126.0,0.15,41172,0,8569.0,65695.0,24523.0,Medium Risk,1056.0
ATM_0008,2023-02-19,35191,8406,0,0,76369,1,24269,2023,2,19,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,28878.0,0.15,49584,0,4332.0,33209.0,0.0,Low Risk,3952.5
ATM_0044,2022-03-27,60912,0,0,1,85327,1,74681,2022,3,27,1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,68780.0,0.3,24415,0,20634.0,89414.0,64999.0,High Risk,155.0
ATM_0042,2023-01-26,39117,15935,0,0,77723,5,19970,2023,1,26,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,26722.0,0.15,54541,0,4008.0,30730.0,0.0,Low Risk,3952.5
ATM_0018,2023-05-24,65645,12979,0,0,102424,1,57979,2023,5,24,2,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,56186.0,0.15,49758,0,8428.0,64614.0,14856.0,Low Risk,1479.0
ATM_0043,2023-10-12,41679,12652,0,0,68502,4,38585,2023,10,12,4,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,31990.0,0.15,39475,0,4799.0,36789.0,0.0,Low Risk,3952.5
ATM_0041,2023-04-12,31494,11261,0,0,106782,0,20998,2023,4,12,2,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,22309.0,0.15,86549,0,3346.0,25656.0,0.0,Low Risk,3952.5
ATM_0042,2023-11-08,35140,16886,0,0,74002,5,18142,2023,11,8,4,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,22698.0,0.15,55748,0,3405.0,26102.0,0.0,Low Risk,3952.5
ATM_0009,2022-09-18,69343,6038,0,0,101225,1,66788,2022,9,18,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,64720.0,0.15,37920,0,9708.0,74428.0,36508.0,Medium Risk,656.0
ATM_0040,2022-12-25,24523,1074,1,0,95435,2,24024,2022,12,25,4,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,28626.0,0.25,71986,0,7156.0,35782.0,0.0,Low Risk,3952.5
ATM_0044,2023-06-09,65169,13733,0,1,86708,0,51614,2023,6,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,62483.0,0.3,35272,0,18745.0,81228.0,45956.0,Medium Risk,444.0
ATM_0025,2022-02-14,26172,12547,0,0,126845,2,15203,2022,2,14,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,16660.0,0.15,113220,0,2499.0,19159.0,0.0,Low Risk,3952.5
ATM_0001,2023-03-05,42126,12858,0,0,124570,3,33763,2023,3,5,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,32919.0,0.15,95302,0,4938.0,37857.0,0.0,Low Risk,3952.5
ATM_0026,2023-12-11,31405,9113,0,0,105057,2,29156,2023,12,11,4,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,24968.0,0.15,82765,0,3745.0,28713.0,0.0,Low Risk,3952.5
ATM_0006,2023-10-12,64400,11498,0,0,134817,1,66122,2023,10,12,4,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,55669.0,0.15,81915,0,8350.0,64020.0,0.0,Low Risk,3952.5
ATM_0003,2022-04-07,45098,12324,0,0,104558,3,39166,2022,4,7,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,35889.0,0.15,71784,0,5383.0,41272.0,0.0,Low Risk,3952.5
ATM_0009,2022-08-14,44387,7095,0,0,100649,5,32407,2022,8,14,3,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,39144.0,0.15,63357,0,5872.0,45015.0,0.0,Low Risk,3952.5
ATM_0025,2022-12-22,35577,4323,0,0,47690,0,32820,2022,12,22,4,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,32260.0,0.15,16436,0,4839.0,37099.0,20663.0,Medium Risk,1223.5
ATM_0014,2023-02-03,48248,6663,0,0,42479,4,47954,2023,2,3,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,43089.0,0.15,894,0,6463.0,49552.0,48658.0,Medium Risk,395.0
ATM_0002,2022-04-01,39072,13211,0,0,103167,2,25910,2022,4,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,28690.0,0.15,77306,0,4304.0,32994.0,0.0,Low Risk,3952.5
ATM_0031,2023-08-27,66277,8077,0,1,82377,4,73094,2023,8,27,3,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,67293.0,0.3,24177,0,20188.0,87481.0,63304.0,High Risk,180.0
ATM_0040,2022-01-16,34914,6286,0,0,79339,0,31474,2022,1,16,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,30400.0,0.15,50711,0,4560.0,34960.0,0.0,Low Risk,3952.5
ATM_0049,2022-09-20,64438,12562,0,0,84937,2,44376,2022,9,20,3,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,55161.0,0.15,33061,0,8274.0,63435.0,30374.0,Medium Risk,852.0
ATM_0005,2023-08-27,51141,4476,0,0,86385,2,46721,2023,8,27,3,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,47340.0,0.15,39720,0,7101.0,54441.0,14721.0,Low Risk,1494.0
ATM_0015,2022-11-12,68493,7656,0,0,117776,0,76827,2022,11,12,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,63253.0,0.15,56939,0,9488.0,72740.0,15801.0,Low Risk,1427.0
ATM_0048,2023-02-23,63537,14762,0,0,107756,5,52349,2023,2,23,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,52171.0,0.15,58981,0,7826.0,59997.0,1016.0,Low Risk,2187.0
ATM_0015,2022-05-10,75702,1900,0,0,106965,4,80458,2022,5,10,2,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,74051.0,0.15,33163,0,11108.0,85159.0,51996.0,High Risk,333.0
ATM_0049,2023-06-14,54249,2549,0,0,86916,2,53776,2023,6,14,2,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,52415.0,0.15,35216,0,7862.0,60277.0,25061.0,Medium Risk,1034.0
ATM_0025,2023-12-07,46526,20834,0,0,116058,5,27011,2023,12,7,4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,30564.0,0.15,90366,0,4585.0,35148.0,0.0,Low Risk,3952.5
ATM_0043,2023-07-02,56721,12614,0,0,98569,5,44955,2023,7,2,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,47573.0,0.15,54462,0,7136.0,54709.0,247.0,Low Risk,2229.0
ATM_0035,2022-01-02,35619,19104,0,0,144265,2,13124,2022,1,2,1,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,20938.0,0.15,127750,0,3141.0,24079.0,0.0,Low Risk,3952.5
ATM_0014,2022-02-12,53074,5327,0,0,127503,4,42022,2022,2,12,1,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,49046.0,0.15,79756,0,7357.0,56403.0,0.0,Low Risk,3952.5
ATM_0047,2022-11-02,78103,5532,0,1,98343,4,91176,2022,11,2,4,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,81564.0,0.3,25772,0,24469.0,106033.0,80261.0,High Risk,46.0
ATM_0002,2023-09-18,43252,3440,0,0,109329,3,38492,2023,9,18,3,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,40817.0,0.15,69517,0,6122.0,46939.0,0.0,Low Risk,3952.5
ATM_0018,2022-10-15,63396,10738,0,0,124342,0,55412,2022,10,15,4,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,55646.0,0.15,71684,0,8347.0,63993.0,0.0,Low Risk,3952.5
ATM_0015,2023-01-01,27166,0,1,1,78280,2,41957,2023,1,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,40876.0,0.35,51114,0,14307.0,55182.0,4068.0,Low Risk,2021.0
ATM_0044,2023-12-28,39397,5909,0,0,116349,2,34998,2023,12,28,4,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,34640.0,0.15,82861,0,5196.0,39836.0,0.0,Low Risk,3952.5
ATM_0035,2023-12-27,25731,2761,0,0,71806,5,28891,2023,12,27,4,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,23101.0,0.15,48836,0,3465.0,26566.0,0.0,Low Risk,3952.5
ATM_0041,2022-10-26,58601,14379,0,0,115777,0,45200,2022,10,26,4,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,47945.0,0.15,71555,0,7192.0,55137.0,0.0,Low Risk,3952.5
ATM_0048,2023-10-30,66631,12252,0,0,89407,2,65839,2023,10,30,4,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,57238.0,0.15,35028,0,8586.0,65823.0,30795.0,Medium Risk,840.0
ATM_0022,2022-08-18,24045,1244,0,0,112671,0,19175,2022,8,18,3,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,22868.0,0.15,89870,0,3430.0,26299.0,0.0,Low Risk,3952.5
ATM_0050,2023-01-02,57316,13719,0,0,113606,3,38781,2023,1,2,1,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,47479.0,0.15,70009,0,7122.0,54601.0,0.0,Low Risk,3952.5
ATM_0034,2023-09-06,43621,14189,0,1,126543,0,30263,2023,9,6,3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,40066.0,0.3,97111,0,12020.0,52086.0,0.0,Low Risk,3952.5
ATM_0037,2022-07-31,45101,8751,0,0,96766,0,30340,2022,7,31,3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,38295.0,0.15,60416,0,5744.0,44039.0,0.0,Low Risk,3952.5
ATM_0026,2022-07-16,6587,15963,0,0,135893,4,0,2022,7,16,3,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,-5479.0,0.15,145269,0,-822.0,-6301.0,0.0,Low Risk,3952.5
ATM_0031,2023-10-30,40814,9062,0,1,119910,1,33929,2023,10,30,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,41289.0,0.3,88158,0,12387.0,53676.0,0.0,Low Risk,3952.5
ATM_0034,2022-10-15,30223,14328,0,0,111990,3,21861,2022,10,15,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,19570.0,0.15,96095,0,2936.0,22506.0,0.0,Low Risk,3952.5
ATM_0025,2023-02-25,65908,1281,0,0,114192,3,71690,2023,2,25,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,64521.0,0.15,49565,0,9678.0,74200.0,24635.0,Medium Risk,1049.0
ATM_0042,2023-12-12,21356,6048,0,0,131220,2,15218,2023,12,12,4,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,16177.0,0.15,115912,0,2427.0,18604.0,0.0,Low Risk,3952.5
ATM_0001,2022-07-28,62470,10503,0,0,110282,2,50263,2022,7,28,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,54077.0,0.15,58315,0,8111.0,62188.0,3873.0,Low Risk,2029.5
ATM_0015,2023-03-26,25823,10784,0,0,90851,3,23817,2023,3,26,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,17846.0,0.15,75812,0,2677.0,20523.0,0.0,Low Risk,3952.5
ATM_0048,2023-05-13,30490,11488,0,0,95737,3,16516,2023,5,13,2,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,21709.0,0.15,76735,0,3256.0,24966.0,0.0,Low Risk,3952.5
ATM_0002,2022-12-20,57300,3414,0,0,83445,0,56317,2022,12,20,4,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,54710.0,0.15,29559,0,8207.0,62917.0,33358.0,Medium Risk,769.0
ATM_0040,2023-03-24,46356,15385,0,1,128341,5,41671,2023,3,24,1,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,42119.0,0.3,97370,0,12636.0,54755.0,0.0,Low Risk,3952.5
ATM_0045,2022-05-22,71306,15063,0,0,119920,5,52371,2022,5,22,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,60195.0,0.15,63677,0,9029.0,69224.0,5547.0,Low Risk,1942.5
ATM_0014,2023-02-09,76613,11598,0,0,96346,4,75557,2023,2,9,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,67490.0,0.15,31331,0,10124.0,77614.0,46283.0,Medium Risk,438.0
ATM_0045,2022-06-06,42827,8476,0,0,103486,4,36302,2022,6,6,2,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,36548.0,0.15,69135,0,5482.0,42030.0,0.0,Low Risk,3952.5
ATM_0024,2022-02-13,46575,13436,0,0,128750,2,44574,2022,2,13,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,37229.0,0.15,95611,0,5584.0,42814.0,0.0,Low Risk,3952.5
